full_text,sentiment
mumpung rame mintribe iklan dulu ya . buat mahasiswa / freshgaduate aja butuh refreshment akuntansi pajak audit ikut program accounting &amp; beyond express bootcamp 2.0 ) . bonus nya kelas coretax english pengantar investasi valuasi merger ipo . <url >,neutral
heyyoo sha open jasa konsultan pajak - lapor spt masa pph 21 - tanggap sp 2dk - berat pajak - lapor spt tahun kurang bayar /lebih bayar 10jt - 100jt - bukti potong - buat lapor uang sederhana /lengkap wa dibio order coretax zonauang jokipajak,neutral
serius nih mau nyusahin wajib pajak terus? gak mau bikin improvement buat coretax ?,positive
coretax bikin ulah mulu anjeng . signing in progress mulu dr 30 menit yg lalu,positive
halo min batas waktu upload ppn masa maret perpanjangan ga coretax nya daritadi error,neutral
coretax sialaannnn,positive
coretax anjing banget,positive
hai kak . silakan pasti tahun pajak berapa wajib pajak orang pribadi? yg maksud kait beritahu guna nppn laku halaman coretax kak paling lambat aju jangka waktu 3 bulan pertama,neutral
woakwaokaowk auto lembur ngadepin coretax dl faktur,positive
coretax anjg,positive
dongo nih coretax masalah nya ga upload faktur pajak udh tanggal 15 gila,positive
coretax download faktur aja gabisa anjg !,positive
coretax anjay,positive
semoga yg nyiptain coretax yg ga fungsional total anggar nya gede bgt masuk neraka,positive
coretax sih keluar2 sendiri gk jelas banget,positive
coretax beban bgt shibal,positive
tolakintoleransi tolakradikalisme tolakterorisme viral trending abidzar sorex unpad tinggi badan jagung yogi spog dokter pedes nahan coretax mampus jari alpukat <url >,neutral
selama hampir 2 bulan magang hari kayak nya paling kacauu coretax ci bikin emosi bgt,positive
astaghfirullah coretax,positive
coretax hari error kak? utk buat faktur pajak keluar bisa? <url >,neutral
coretax bapuk bgt anjing,positive
pernah kak baru ini . lihat diportal coretax pic maupun pt kasus yg kantung ( tidak kasus ),positive
wahai coretax . . udah april loh ini . aja susah akses &amp; ganggu . . capek .,positive
kimak e coretax ni,positive
kawanpajak buat faktur pajak jumlah banyak mudah lalu skema impor file xml coretax djp . kawanpajak butuh informasi lebih lanjut jangan ragu hubung kring pajak 1500 200 helpdesk kantor pajak dekat . <url >,neutral
kalo gini mah ding balik e-faktur . hadeeehhhh nyusahin doang coretax .,positive
every time i open coretax i legit gotta say astaghfirullah that site s slower than a snail on chill mode ‍,positive
masalah nya format impor nya kolom persen ppn sama sekali kak . maka nya tanya apa emang tampil persen ppn 0 jadi nya ? coba manual kak muncul nya invoice should be returned on coretax - xml upload maka nya coba pakai impor .,positive
coretax ga sih hari aja ga error,positive
hari pertama mens upload coretax sabar tuhan mana keram pisan,negative
jujur cape banget sama perintahan inj coretax parah banget anjink lemot upload rudet suruh it us deh bikin cina kek bobrok banget capeeeek,positive
kalau nihil apa coretax nya klik simpan? soal nya pilih nya kak <url >,neutral
coretax bangsuuuul,positive
sama aja gak coretax gak bkn ngirim email verifikasi nya lama tulul,positive
hai kak. fitur lupa email lupa kata sandi tiada . kakak ubah email terdaftar djp online silakan aju ubah data wajib pajak kak . layan ubah data email sedia scr mandiri akun coretax wajib pajak via kring pajak,neutral
tahu coretax connection request timed out april 2025 keluh guna kapan arti nya apa? penjelasan djp . <url >,neutral
hai kak. mohon maaf atas tidaknyama alam . silakan pastikan laku konfirmasi tanda tangan guna akun pic/signer diimpersonate coretax badan . pastikan kinput passphrase benar kak . silakan klik simpan lebih,neutral
hai kak. benar memang beda format /kolom isi a1 coretax e-bupot 21/26 belum . hitutunga nya beda . hasil bruto bukti potong 1721 -a1 ( bp a1 ) silakan kakak isi sesuai total hasil terima,neutral
kirain abis lebar masalah coretax udah beres . ternyata lohhhh . coretax <url >,positive
hellow sha open jasa konsultan pajak - buat lapor uang sederhana /lengkap - lapor spt tahun kurang bayar /lebih bayar 10jt - 100jt - catat transaksi hari mutasi rekening - buat lapor uang + spt wa yg dibio utk order coretax zonauang jokipajak,neutral
pbk laku coretax pak/bu? kemudian yg pbk saldo deposit kah ?,neutral
hai kak . buat kode billing angsur pph 25 mulai masa januari 2025 silakan buat lalu laman coretax menu bayar &gt; layan mandiri kode billing kak . setor dapat validasi ntpn anggap lapor sesuai tanggal validasi,neutral
laku ubah data lebar kemarin data yg ubah sinkron djp online coretax,neutral
hai kak . terima kasih atas saran nya sampaikan tim kait tingkat kualitas coretax wajib pajak kedepan nya . tks*lhaq,neutral
hai kak . laku lapor data uang domestik lalu coretax badan kakak perlu laku daftar lembaga uang akun coretax lalu menu portal &gt; ubah status &gt; lembaga uang lapor - tetap . hasil laku,neutral
*update harga npwp* - aktivasi email/no hp aktif 100k - aktivasi email/no hp aktif 130k - aktivasi via efin login via djp 150k - daftar baru tetap 85k wajib kantor down_arrow - data kosong email no telp ga valid ( kalo tetep pengen coretax ) zonau,neutral
coretax bikin kerja harus nya selesai jd pending pr berbul bulan~ semoga masing inget ama pr nya takut buru resign doang wkwk,positive
siang bayar spt pph 21 masa badan hari 15 april bpn ntpn bukti transaksi bank coretax status nya spt tunggu bayar ya? tunggu saja? <url >,neutral
hai kak. minta suket pp 55 tahun 2022 laku lalu coretax . silakan masuk menu layan wajib pajak&gt; layan administrasi&gt; buat mohon layan administrasi&gt; pilih kode as.06 surat terang penuh kriteria wajib pajak dasar atur,neutral
jangan mehk sabar gua kalo lu gatau gimana sabar nya gua pake coretax coretax titik rendah sabar,positive
hai kak. mohon maaf atas tidaknyama nya . jelas lebih detail kendala yg alam tahap apa? kena tangkap layar yg kakak rim sebut kait error timeout waiting for response mungkin respon wajib pajak server coretax,neutral
halo kak mau tanya kalau pengajuan e-pspt tahun pajak 2024 laku coretax guna djponline ?,neutral
udah tanggal 15 coretax gak upload gimana nasib fp maret gue,positive
hai kak . mohon maaf atas tidaknyama nya jelas kendala jadi apa notifikasi error muncul apa? akses coretax silakan coba langkah berikut : 1. clear cookies cache browser . 2. gunakan browser lain .,neutral
yaallah coretax aja gak upload <url >,positive
coretax problem utk import bp 21? import sejak tgl 11 april 2025 sekarang status nya submitting ebupot terus .,positive
hai kak . maksud skd wpln silakan pasti lebih skd maksud laku tidak . silakan cek menu coretax &gt; login &gt; layan wajib pajak &gt; layan administrasi &gt; buat mohon layan administrasi &gt; as.03 surat terang,neutral
jauh ga perbaikan coretax arah yg lebih sistem baru selalu susah kok data validating data yg ga seberapa jam2 sangat ga efesien /efektif !,positive
hai kak. mohon maaf informasi resmi nya ada . apabila kakak laku ubah data laku lalu coretax sinkron djponline paling cepat 2 hari . laku ubah data silakan kakak laku pengecekan kala .,neutral
hai kak . maksudnya pengajuan nitku baru bagaimana ya? maksud tambah nitku coretax menu tempat giat usaha? iya silakan tambahkan cara login akun coretax ( impersonate akun pic ) &gt;portal saya&gt;profil saya&gt;edit&gt;tempat giat,neutral
maksud nya hitung nya hitung manual luar aplikasi gimana min? gaboleh rekam faktur arti? import luar efaktur arti? terus beberapa invoice masukin efaktur nilai dpp lain nya ga ubah masuk coretax,neutral
halo kak bayar dapat bpn pph unifikasi coretax spt tunggu bayar dapat bpe spt bagaimana kak solusi nya ?,neutral
kok kek ga pernah restui kerja ga pake lembur tuh. gara2 lu doang coretax !,positive
hai kak . isi dpp uang muka isi sebesar uang muka terima ( full ) ya. adapun nilai dpp nilai lain nya hitung otomatis sistem coretax . tks*zama,neutral
coretax logout mulu,positive
banget kok kalam udah 6th nego 1 5 - 2x umr gantung scale usaha ya . coba lajar coretax deh kali aja jadi nilai tambah krn sekarang emang butuh,negative
hai kak. mohon maaf atas tidaknyama nya . informasikan kendala akses nya apa? terkendala? terkendala akses coretax silakan coba langkah berikut : 1. clear cookies cache browser . 2. gunakan,neutral
min kalo mau liat form ppn 1111 1111ab 1111 a2 coretax tuh liat nya ya ?,neutral
hai kak. mohon maaf atas tidaknyama nya . kait kendala sebut silakan coba beberapa langkah berikut akses coretax upload ulang xml-nya : 1 . clear cache &amp; cookies browser; 2. gunakan private incognito window; 3 . gunakan browser,neutral
siang sha open jasa konsultan pajak - lapor spt tahun orang pribadi umkm badan usaha - hitung pajak - lapor spt masa pph 21 - tanggap sp 2dk - berat pajak - bukti potong wa dibio order coretax zonauang jokipajak,neutral
min coretax ganggu ya? kmrn ga bikin bppu dah ini . status nya validatinb data trs gak ubah 2,positive
hai kak . silakan pastikan nik sebut pemadan data nik-npwp atas nik sebut terdaftar data coretax kak . buat bukti potong terkendala . tks*rnto,neutral
mulai coretax kek asu,positive
today i learned that coretax cots bikin qualysoft and lg cns . thought it was gots karya anak bangsa . .,neutral
kalau coretax apa kak kode nya ?,neutral
min bikin npwp online lalu web coretax 2 jam terkendala bagi verifikasi no hp kode nya muncul ( sudah berkali-kali resend ) . bagaimana solusi nya ya ?,neutral
hai kak. mohon maaf atas tidaknyama yg alam . fitur coretax proses tingkat kualitas layan . mohon kenan utk coba refresh kala . kakak laku beberapa langkah berikut : 1. clear cache cookies browser; 2 . pastikan alur,neutral
lamat siang kak laku pbk ternyata pph masa bulan mei 2024 lebih bayar nya bagaimana cara pbk coretax? kok sumber pindahu nya ga data nya ya? thx,positive
hai kak. spt status ' tunggu bayar ' ubah hapus maupun buat ulang . dapat opsi laku kondisi yaitu : 1 . tunggu selama 7 hari hingga masa laku kode billing habis sistem coretax otomatis cabut,neutral
hai kak. pic coretax 1 orang saja . default nya wp badan pic rupa urus wp badan . maksud tanya kakak kena cara ganti pic? ganti data pic silakan coba langkah berikut : 1 . silakan login akun coretax badan,neutral
hai kak. mohon maaf atas tidaknyama nya . terkendala? terkendala akses coretax silakan coba langkah berikut : 1. clear cookies cache browser . 2. gunakan browser lain . 3 . gunakan private window,neutral
woi coretax sial lemot sih lu bikin emosi mulu,positive
hai kak . kakak maksud kait unduh bukti potong pph 21 bulan pegawai tetap coretax? iya sistem coretax bukti potong bulan yg buat beri kerja sedia menu unduh bukti potong nya . pegawai tetap yg,neutral
halo mohon tanya faktur pajak masu misal faktur pajak masu bulan maret mau kredit bulan mei . tutorial nya bagaimana coretax? trims .,neutral
hai kak. mohon maaf atas kendala alam . kakak terkendala akses coretax? iya kakak coba laku hal-hal berikut akses laman coretax : 1 . sihk cache &amp; cookies browser guna . 2 . gunakan mode incognito private,neutral
hai kak. mohon maaf atas tidaknyama nya . kendala nya jadi? apabila data bayar pasti benar mungkin data bayar kakak proses sinkronisasi sistem coretax kak . mohon kesediaan kakak tunggu proses sinkronisasi,neutral
hai kak . aktivasi akun wajib pajak input detail kontak sesuai data terdaftar sistem pajak . apabila muncul tanda silang mungkin detail kontak sesuai . silakan aju mohon ubah data coretax cara telepon kring pajak,neutral
hai kak. mohon maaf atas kendala aalam upload faktur pajak . alam kendala kode error object reference not set to an instance of an object silakan laku hal-hal berikut akses laman coretax : 1 . sihk cache &amp; cookies,neutral
hidup kalau ga misuh coretax bulan sekali ga asa hidup .,positive
hai kak . buat billing lekat spt pph ppn laku posting lebih spt lalu coretax ( bukan lalu menu layan mandiri kode billing ) . jadi silakan cek konsep spt billing tergenerate otomatis lalu klik bayar,neutral
hai kak. mohon maaf atas tidaknyama nya . terkendala? terkendala mohon kenan akses laman coretax coba langkah berikut : 1 . pastikan perangkat guna hubung jaring internet; 2. sihk cache &amp; cookies,neutral
coretax eror mulu mau bayar pajak ribet gak bayar pajak cari cari suruh bayar .,positive
yg bikin nangis gaada tp yg bikin naik darah coretax gembel,positive
halo kak coretax ganggu ?,positive
knpa si tiap hari aja brak si coretax ini? ? kira cuman doang kerja gw apa yaa! bikin naik darah mulu coretax,positive
hai kak. mohon maaf atas tidaknyama nya . apabila sebelumnya kakak laku ubah data email dan /atau no telepon akun djp online lalu kpp terdaftar data sebut terintegrasi data coretax silakan laku ubah data,neutral
hati gue yg bahagia ngadepin coretax gembel,negative
hai kak . aktivasi nik npwp laku cara daftar npwp salah satu nya lalu coretax laku pemutakhiran data lalu kpp/kp2kp ( bagi wp milik npwp belum ) . apabila terkendala pilih,neutral
recap a day without my bf - aku puasaa buat bayar utang puasa ramad - minggu aku bawa laptop tp ga kerjaa jdi aku hari fulll rungsingg pajakk si coretax jele - pulang kerja aku simo buat fiksasi dataa ytta ‍up-down_arrow - ternyataa 33 rameee mau dtd,positive
hai kak . validasi e-phtb coretax menu layan wajib pajak &gt; layan administrasi &gt; buat mohon layan administrasi pilih jenis nya as.01 . pilih as. 01 -03 klik simpan lalu silakan klik submenu alur kasus sisi kiri layer &gt; input seluruh field yg,neutral
coretax min biasaa nih ah elah,positive
hai kak ubah data email nomor hp silakan laku lalu : 1. coretax milik wajib pajak . silakan akses laman <url> lalu tuju menu portal &gt; profil &gt; informasi umum &gt; edit &gt; silak ubah bagi detail kontak .,neutral
hai kak . ubah data email coretax butuh waktu proses sinkronisasi . mohon kenan tunggu cek kala kak . apabila kendala kakak laku ubah data email kpp/kp2kp cara berikut : <url >,neutral
coretax allhauakbarrrrr,negative
lemot sekali coretax <url >,positive
coretax dah . masa transisi udah akhir padahal : ) <url >,positive
coretax gembel,positive
coretax bikin istighfar bgt yaallah,negative
hai kak. apabila email sesuai silakan ajukan mohon ubah data email . ubah data email aju lalu : 1. kantor pajak 2. akun coretax wajib pajak 3 . kring pajak 1500200 live chat <url> tks*aruf,neutral
hai kak . lapor spt coretax status nya lb lb kompensasi sebut masuk dasbor kompensasi . memang spt normal lb 31 jt kemudian tambah lb spt betul sebesar 30jt sesuai masuk masa pajak berikut nya .,neutral
ak egk ikut simulasi rbb salahin coretax yh ak mw ngerjain pajak org lemot bgt jd nya egk sambi anjir,positive
hai kak. mohon maaf atas kendala alam . apabila spt unifikasi maksud bayar dapat ntpn arti data bayar sebut proses sinkronisasi masuk sistem coretax kak . sepanjang kakak milik bukti,neutral
