full_text,sentiment
coretax ini dari awal tuh kapan ga error nya sih sampe bingung semua kerja jadi ke delay gara2 dia doang,negative
dah tanggal 15 dari pagi web coretax nggak bisa akses ngedraft aja notif merah mulu,negative
website coretax itu aja ka data sama lapor k depan nya di semua,neutral
males banget sama coretax error hari,negative
min kalo daftar npwp di coretax terus mau install aplikasi nya pake yang mana ya soal nya mpajak gini atau emang ga perlu aplikasi lagi,neutral
ya allah coretax dzolim banget pph ku belum ya,negative
km kangen misuh sama orang2 ya coretax,positive
untuk ppn jkpbkp kak tadi cek di bagi pbk coretax belum akomodir billing tsb yaa,neutral
coretax iki web macem opo se ya allah,negative
sumpah coretax masih banyak faktur yg blm keinput karna eror terusss,negative
coretax ini bikin pala gue nyut nyutan,negative
sakit kepala belakang ngadepin coretax nih,negative
mumpung rame mintribe iklan dulu ya buat mahasiswafreshgraduatessiapa aja yang butuh refreshment akuntansi pajak audit bisa ikut program accounting amp beyond express bootcamp 20 bonus nya ada kelas coretax english serta pengantar investasi valuasi merger dan ipo,neutral
heyyoo sha open jasa konsultan pajak lapor spt masa pph 21 tanggap sp 2dk berat tahun kurang bayarlebih bayar 10jt100jt bukti potong buat lapor uang sederhanalengkap wa yang dibio untuk order,neutral
serius nih mau nyusahin wajib pajak terus gak bikin improvement buat coretax,negative
coretax bikin ulah mulu anjeng ini signing in progress dr 30 menit yg lalu,negative
halo min ini batas waktu upload ppn masa maret ada perpanjangan ga ya coretax nya daritadi error,neutral
coretax sialaannnn,negative
coretax anjing banget,negative
hai kak silakan pasti kembali untuk tahun pajak berapa dan wajib orang pribadi jika yg maksud adalah kait beritahu guna nppn maka dapat laku pada halaman coretax ya paling lambat aju dalam jangka waktu 3 bulan pertama dari,neutral
woakwaokaowk auto lembur ngadepin coretax di dl faktur,negative
coretax anjg,negative
dongo nih coretax masalah nya ga bisa kita upload ini faktur pajak udh tanggal 15 gila,negative
coretax download faktur aja gabisa anjg,negative
coretax anjay,negative
semoga yg nyiptain coretax ga fungsional total dan anggar nya gede bgt ini masuk neraka,negative
ini coretax kenapa sih keluar2 sendiri gk jelas banget,negative
coretax ini beban bgt shibal,negative
abidzar sorex unpad tinggi badan jagung yogi spog dokter pedes nahan coretax mampus jari alpukat,neutral
selama hampir 2 bulan magang ini hari kayak nya paling kacauu coretax ci bikin emosi bgt,negative
astaghfirullah coretax,negative
coretax hari ini error ya kak utk buat faktur pajak keluar masih tidak bisa,negative
coretax bapuk bgt anjing,negative
tidak pernah kak baru ini saya lihat diportal coretax pic maupun di pt tidak ada kasus yg kantung,negative
wahai coretax udah april loh ini masih aja susah akses amp ganggu capek,negative
kimak e coretax ni,negative
buat faktur pajak dalam jumlah banyak dengan mudah lalu skema impor file xml di coretax djp jika butuh informasi lebih lanjut jangan ragu untuk hubung kring pajak 1500 200 atau helpdesk kantor dekat,neutral
kalo gini mah ding balik lagi ke efaktur hadeeehhhh nyusahin doang coretax,negative
every time i open coretax legit gotta say astaghfirullah that site s slower than a snail on chill mode ‍,neutral
masalah nya di format impor nya tidak ada kolom persen ppn sama sekali kak maka nya saya tanya apa emang tampil ppn itu 0 jadi nya sudah coba manual tapi bisa muncul nya invoice should be returned on coretax xml upload maka nya ini pakai impor,negative
coretax bisa ga sih hari aja error,negative
hari pertama mens upload coretax sabar ya tuhan mana keram pisan lagi,positive
jujur cape banget sama perintahan inj itu coretax parah anjink lemot upload rudet suruh it dari us deh yang bikin atau cina kek bobrok capeeeek,negative
kalau nihil apa bisa di coretax nya klik simpan soal nya ada pilih kak,neutral
coretax bangsuuuul,negative
sama aja gak coretax bkn ngirim email verifikasi nya lama tulul,negative
hai kak fitur lupa email pada kata sandi telah tiada jika kakak ingin ubah terdaftar djp online silakan aju ubah data wajib pajak ya layan ubah data sedia scr mandiri akun coretax via kring atau,neutral
tahu coretax connection request timed out pada april 2025 keluh guna sampai kapan dan arti nya apa ini penjelasan djp,neutral
hai kak mohon maaf atas tidaknyama yang alam silakan pastikan kembali saat laku konfirmasi tanda tangan guna akun picsigner telah dimpersonate ke coretax badan pastikan kinput passphrase sudah benar juga ya klik simpan lebih,neutral
hai kak benar memang ada beda formatkolom isi a1 di coretax dengan ebupot 2126 belum namun untuk hitutunga nya tidak beda untuk hasil bruto bukti potong 1721a1 bp silakan kakak isi sesuai total yang terima,neutral
kirain abis lebar masalah coretax udah beres ternyata belum lohhhh,negative
hellow sha open jasa konsultan pajak buat lapor uang sederhanalengkap lapor spt tahun kurang bayarlebih bayar 10jt100jt catat transaksi hari dari mutasi rekening wa yg dibio utk order,neutral
pbk hanya bisa laku dari coretax ya pakbu kemudian yg di saldo deposit kah,neutral
hai kak buat kode billing angsur pph 25 mulai masa januari 2025 silakan bisa buat lalu laman coretax pada menu bayar gt layan mandiri kode billing ya setor yang telah dapat validasi dengan ntpn anggap lapor sesuai tanggal,neutral
saya sudah laku ubah data belum lebar kemarin sampai saat ini yg kami ubah belum sinkron antara djp online dengan coretax,neutral
hai kak terima kasih atas saran nya akan kami sampaikan kepada tim kait untuk tingkat kualitas coretax bagi wajib pajak kedepan nya tkslha q,neutral
hai kak belum laku lapor data uang domestik lalu coretax badan kakak perlu daftar bagai lembaga uang pada akun menu portal saya gt ubah status lapor tetap setelah hasil,neutral
update harga npwp aktivasi emailno hp masih aktif 100k tidak 130k via efin login via djp 150k daftar baru tetap 85k wajib ke kantor data kosong email dan no telp ga valid kalo tetep pengen coretax,neutral
coretax bikin kerja yang harus nya sudah selesai jd pending dan pr berbul bulan semoga masing inget ama nya takut buru resign doang wkwk,negative
siang saya ada bayar spt pph 21 masa badan hari ini 15 april sudah bpn dan ntpn serta bukti transaksi dari bank di coretax status nya masih tunggu bayar kenapa ya apa kah tunggu saja,neutral
hai kak saat ini minta suket pp 55 tahun 2022 laku lalu coretax silakan masuk ke menu layan wajib pajakgt administrasigt buat mohon pilih kode as06 surat terang penuh kriteria bagai pajak dasar atur,neutral
jangan mehk sabar gua kalo lu gatau gimana sabar nya pake coretax coretax itu titik rendah dari sabar,negative
hai kak mohon maaf atas tidaknyama nya bisa jelas lebih detail kendala yg alam dalam tahap apa kena dengan tangkap layar kakak rim sebut kait error timeout waiting for response mungkin karena respon wajib pajak atau server coretax,neutral
halo kak mau tanya kalau untuk pengajuan epspt tahun pajak 2024 apa kah laku di coretax atau masih bisa guna djponline,neutral
udah tanggal 15 dan coretax gak bisa upload gimana nasib fp maret gue ini,negative
hai kak mohon maaf atas tidaknyama nya bisa jelas untuk kendala yang jadi seperti apa dan notifikasi error muncul belum akses coretax silakan dapat coba langkahlangkah berikut 1 clear cookies cache pada browser 2 gunakan lain,neutral
yaallah coretax masih aja gak bisa upload,negative
coretax apa kah masih problem utk import bp 21 sudah sejak tgl 11 april 2025 sampai sekarang status nya submitting ebupot terus,negative
hai kak jika yang maksud adalah skd wpln silakan pasti lebih dahulu apa kah masih laku atau tidak silakan cek pada menu coretax gt login layan wajib pajak administrasi buat mohon as03 surat terang,neutral
sudah jauh ini turut saya ga ada perbaikan coretax ke arah yg lebih setiap sistem baru selalu susah kok data validating seberapa harus sampai jam2 sangat efesienefektif,positive
hai kak mohon maaf untuk informasi resmi nya saat ini belum ada apabila kakak laku ubah data yang laku lalu coretax akan sinkron ke djponline paling cepat dalam 2 hari jika sudah silakan pengecekan cara kala,neutral
hai kak maksud nya pengajuan nitku baru ini bagaimana ya apa kah yang maksud tambah pada coretax di menu tempat giat usaha jika iya silakan tambahkan dengan cara login akun impersonate dari picgtportal sayagtprofil sayagteditgttempat,neutral
maksud nya hitung nya hitung manual di luar aplikasi gimana min gaboleh kita rekam faktur arti harus import dari efaktur terus ini juga ada beberapa invoice yang begitu masukin ke nilai dpp lain lain nya ga ubah masuk coretax,neutral
halo kak jika sudah bayar dan dapat bpn pph unifikasi tapi di coretax masih spt tunggu bayar belum bpe atau bagaimana ya solusi nya,neutral
kok kek ga pernah restui ya kerja pake lembur tuh gara2 lu doang coretax,negative
hai kak untuk saat ini isi dpp uang muka isi sebesar uang muka yang terima full ya adapun untuk nilai lain nya akan hitung cara otomatis oleh sistem coretax tkszama,neutral
coretax ke logout mulu,negative
boleh banget kok apalagi kalam udah 6th seharusnya masih bisa nego 1 52x umr gantung scale usaha ya atau coba lajar coretax deh kali aja jadi nilai tambah krn sekarang emang lagi butuh,positive
hai kak mohon maaf atas tidaknyama nya boleh informasikan kendala akses nya seperti apa apa kah saat ini masih terkendala jika belum akses coretax silakan coba langkahlangkah berikut 1 clear cookies dan cache pada browser 2 gunakan,neutral
min kalo mau liat form ppn 1111 1111ab a2 di coretax tuh liat nya dimana ya,neutral
hai kak mohon maaf atas tidaknyama nya kait dengan kendala sebut silakan coba beberapa langkah berikut belum akses coretax dan upload ulang xmlnya 1 clear cache amp cookies pada browser 2 gunakan private atau incognito window 3,neutral
siang sha open jasa konsultan pajak lapor spt tahun orang pribadi umkm badan usaha hitung masa pph 21 tanggap sp 2dk berat bukti potong wa yang dibio untuk order,neutral
min coretax ganggu ya dari kmrn ga bisa bikin bppu dah ini status nya validatinb data trs gak ubah 2,negative
hai kak silakan pastikan nik sebut sudah pemadan data niknpwp dan atas terdaftar dalam coretax ya sehingga pada saat buat bukti potong tidak terkendala tksrnto,neutral
mulai lagi coretax kek asu,negative
today i learned that coretax itu cots bikin qualysoft and lg cns thought it was gots karya anak bangsa,neutral
kalau di coretax apa ya kak kode nya,neutral
min saya lagi bikin npwp online lalu web coretax namun sudah 2 jam terkendala di bagi verifikasi no hp karena kode nya tidak muncul kalikali resend bagaimana solusi nya ya,neutral
hai kak mohon maaf atas tidaknyama yg alam saat ini fitur coretax dalam proses tingkat kualitas layan kenan utk coba refresh cara berkala kakak dapat laku beberapa langkah berikut 1 clear cache dan cookies pada browser 2 pastikan alur,neutral
lamat siang kak saya ingin laku pbk karena ternyata pph masa bulan mei 2024 ada lebih bayar nya bagaimana cara di coretax kok sumber pindahu nya ga data nya ya thx,neutral
hai kak spt dalam status tunggu bayar tidak dapat ubah hapus maupun buat ulang dapat dua opsi yang laku untuk kondisi ini yaitu 1 selama 7 hari hingga masa laku kode billing habis agar sistem coretax cara otomatis cabut,neutral
hai kak pic di coretax hanya 1 orang saja default nya jika wp badan rupa urus apa kah maksud tanya kakak kena cara ganti jika ingin data silakan coba langkah berikut silakan login ke akun atau,neutral
hai kak mohon maaf atas tidaknyama nya apa kah saat ini masih terkendala jika belum akses coretax silakan coba langkahlangkah berikut 1 clear cookies dan cache pada browser 2 gunakan lain 3 private window,neutral
woi coretax sial lemot amat sih lu bikin emosi mulu,negative
hai kak apa kah yang kakak maksud ini kait unduh bukti potong pph 21 bulan bagi pegawai tetap di coretax jika iya saat pada sistem yg buat oleh beri kerja masih belum sedia menu potong nya bagi,neutral
halo mohon tanya untuk faktur pajak masu misalkan bulan maret mau kredit ke mei itu tutorial nya bagaimana ya di coretax trims,neutral
hai kak mohon maaf atas kendala yang alam apa kah kakak terkendala dalam akses coretax jika iya bisa coba laku halhal berikut belum laman 1 sihk cache amp cookies di browser guna 2 gunakan mode incognito atau private,neutral
hai kak mohon maaf atas tidaknyama nya apa kah kendala nya masih jadi apabila data bayar sudah pasti benar mungkin kakak dalam proses sinkronisasi ke sistem coretax ya kesediaan untuk tunggu,neutral
hai kak aktivasi akun wajib pajak harus input detail kontak sesuai data yang terdaftar di sistem pajak apabila muncul tanda silang mungkin tidak silakan aju mohon ubah coretax dengan cara telepon kring pajak,neutral
hai kak mohon maaf atas kendala yang aalam dalam upload faktur pajak jika masih alam dengan kode error object reference not set to an instance of object silakan laku halhal berikut belum akses laman coretax 1 sihk cache amp cookies di,neutral
hidup kalau ga misuh coretax bulan sekali asa hidup,negative
hai kak saat ini buat billing yang lekat pada spt pph dan ppn laku dengan posting lebih dahulu lalu coretax bukan menu layan mandiri kode jadi silakan cek konsep akan generate cara otomatis klik bayar,neutral
hai kak mohon maaf atas tidaknyama nya apa kah masih terkendala jika mohon kenan akses laman coretax dengan coba langkah berikut 1 pastikan perangkat yang guna sudah hubung jaring internet 2 sihk cache amp cookies pada,neutral
coretax eror mulu mau bayar pajak ribet gak di cari suruh,negative
yg bikin nangis gaada tp naik darah ada coretax gembel,negative
halo kak coretax lagi ganggu,negative
knpa si tiap hari ada aja brak coretax ini kira cuman doang kerja gw apa yaa bikin naik darah mulu,negative
hai kak mohon maaf atas tidaknyama nya apabila sebelumnya kakak laku ubah data email danatau no telepon untuk akun djp online lalu kpp terdaftar namun sebut belum terintegrasi dengan coretax silakan kembali,neutral
hati gue yg lagi bahagia ini harus ngadepin coretax gembel,negative
hai kak untuk saat ini aktivasi nik bagai npwp laku dengan cara daftar salah satu nya lalu coretax atau laku pemutakhiran data kppkp2kp bagi wp yang sudah milik belum apabila terkendala tidak ada pilih,neutral
recap a day without my bf aku puasaa buat bayar utang puasa ramad karena minggu bawa laptop tp ga kerjaa jdi hari fulll rungsingg pajakk si coretax jele itu pulang kerja ke simo fiksasi dataa ‍ ternyataa di 33 rameee pada mau dtd,negative
